,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61,T62,T63,T64,T65,T66,T67,T68,T69,T70,T71,T72,T73,T74,T75,T76,T77,T78,T79
11530289,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00999999999999,0.01,0.01,0.01,0.01,0.01,0.00999999999999,0.00999999999999,0.01,1849.01,291.01,0.00999999999999,0.01,0.01,0.01,0.01,1560.01,0.01,0.01,0.01,0.01,0.01,0.0100000000002,958.01,0.01,0.01,0.00999999999999,0.01,0.01,13.01,602.01,1585.01,253.01,0.01,0.01,4121.01,0.01,0.01,0.00999999999999,0.01,3723.01,0.01,0.01,0.01,13.01,0.0100000000002,0.01,2600.01,0.0100000000002,207.01,4305.01,115.01,0.01,0.01,8979.01,21.01,0.01,102.01,0.01,0.01,430.01,0.01,0.00999999999999,0.01,0.01,0.01,0.01,29.01,2699.01,0.01,0.01,0.01,0.00999999999999
10165274,0.01,0.01,169.01,0.01,0.00999999999999,335.01,65.01,0.01,99.01,9257.01,0.01,200.01,0.00999999999999,0.01,999.01,0.01,0.01,32.01,0.01,0.00999999999999,0.01,0.01,1723.01,216.01,0.00999999999999,0.01,0.01,0.01,0.01,0.01,2456.01,0.01,0.01,0.00999999999999,0.00999999999999,0.01,1336.01,177.01,0.00999999999999,651.01,0.01,417.01,288.01,24.01,972.01,22264.01,235.01,6526.01,2.01,52.01,33.01,506.01,95.01,149.01,168.01,40.01,6442.01,302.01,14283.01,0.00999999999999,63.01,505.01,107.01,0.01,1776.01,1158.01,0.01,15999.01,0.01,0.01,0.01,0.01,0.01,1370.01,141.01,0.01,883.01,0.01,0.01,464.01
1186040,0.00999999999999,0.01,127.01,0.00999999999999,0.01,0.01,26.01,492.01,0.00999999999999,246.01,0.01,0.00999999999999,0.00999999999999,0.01,1139.01,0.01,3280.01,961.01,454.01,404.01,222.01,139.01,151.01,1647.01,13.01,0.01,18.01,0.01,0.01,1270.01,4509.01,18.01,3029.01,0.01,409.01,0.01,6869.01,163.01,43.01,2873.01,2039.01,0.01,0.00999999999999,0.01,255.01,379.01,0.01,4702.01,0.00999999999999,0.00999999999999,0.01,73.01,0.00999999999999,0.00999999999999,47.01,75.01,0.00999999999999,37.01,1151.01,869.01,0.00999999999999,733.01,66.01,1318.01,4580.01,2426.01,0.01,0.01,0.01,61.01,0.01,0.01,0.01,48.01,167.01,797.01,188.01,0.00999999999999,0.01,534.01
6678483,0.01,0.0100000000002,0.01,0.01,0.01,0.01,0.00999999999999,0.00999999999999,0.01,129.01,0.00999999999999,0.01,0.00999999999999,0.00999999999999,0.01,0.01,7415.01,2457.01,0.01,43.01,79.01,109.01,0.01,1787.01,0.00999999999999,0.01,0.01,0.01,0.00999999999999,0.01,7922.01,0.01,293.01,768.01,0.00999999999999,0.01,0.0100000000002,956.01,0.01,751.01,243.01,0.01,29195.01,0.01,0.00999999999999,979.01,0.01,7203.01,0.00999999999999,1.01,0.0100000000002,0.01,11853.01,0.00999999999999,1302.01,16.01,958.01,3282.01,10485.01,1485.01,0.01,3978.01,98616.01,272.01,3933.01,3708.01,0.01,14060.01,0.01,597.01,0.01,0.01,0.00999999999999,42.01,578.01,0.0100000000002,0.01,0.01,0.01,1617.01
8594206,1364.01,0.01,0.00999999999999,0.01,0.01,0.00999999999999,2690.01,0.00999999999999,505.01,2862.01,10651.01,1296.01,0.0100000000002,0.01,837.01,2034.01,0.0100000000002,0.00999999999999,310.01,317.01,0.00999999999999,32.01,354.01,0.00999999999999,0.01,758.01,3.01,2230.01,0.01,454.01,0.00999999999999,0.01,334.01,0.00999999999999,4085.01,165.01,0.01,299.01,0.00999999999999,271.01,140.01,0.00999999999999,0.00999999999999,853.01,0.01,0.00999999999999,694.01,426.01,0.01,583.01,0.00999999999999,189.01,110.01,0.01,0.01,0.01,0.01,0.00999999999999,2302.01,0.00999999999999,0.00999999999999,0.01,0.00999999999999,0.01,687.01,1576.01,0.00999999999999,1473.01,0.01,0.01,0.00999999999999,0.01,0.00999999999999,0.01,123.01,0.01,1835.01,132.01,0.01,6435.01
1973399,65.01,0.01,0.00999999999999,0.01,0.01,18.01,168.01,0.01,193.01,3047.01,0.01,379.01,0.00999999999999,0.00999999999999,0.01,0.01,0.0100000000002,0.01,0.01,0.01,0.01,0.01,1124.01,0.01,0.00999999999999,0.01,0.00999999999999,5.01,0.01,781.01,968.01,0.01,0.01,286.01,206.01,0.00999999999999,0.00999999999999,0.00999999999999,0.00999999999999,0.00999999999999,0.01,28.01,0.00999999999999,0.01,0.00999999999999,718.01,2.01,1790.01,0.01,0.00999999999999,140.01,1369.01,0.00999999999999,0.01,0.00999999999999,0.00999999999999,0.00999999999999,0.00999999999999,10348.01,62.01,0.01,0.01,525.01,182.01,0.00999999999999,1014.01,0.00999999999999,7906.01,0.00999999999999,0.00999999999999,504.01,0.01,0.0100000000002,7205.01,51.01,0.01,0.00999999999999,0.00999999999999,0.01,0.00999999999999
7073700,8.01,0.01,92.01,0.01,0.01,0.01,0.01,0.00999999999999,0.01,238.01,0.00999999999999,59.01,0.00999999999999,0.01,378.01,0.00999999999999,0.00999999999999,0.00999999999999,0.01,0.00999999999999,1.01,0.00999999999999,0.00999999999999,166.01,0.01,0.00999999999999,0.00999999999999,0.01,0.01,724.01,1282.01,0.00999999999999,0.01,0.00999999999999,0.00999999999999,0.00999999999999,352.01,0.01,0.01,41.01,0.01,698.01,212.01,0.01,0.00999999999999,2802.01,0.01,1486.01,0.01,31.01,0.00999999999999,0.00999999999999,207.01,0.01,0.00999999999999,0.01,0.01,96.01,7969.01,0.01,0.00999999999999,121.01,27.01,0.00999999999999,1863.01,321.01,0.01,6893.01,22.01,49.01,0.00999999999999,0.01,0.01,0.00999999999999,1435.01,0.01,189.01,0.01,0.01,0.00999999999999
9027155,7726.01,1.01,0.01,0.00999999999999,0.00999999999999,0.01,0.01,0.01,80.01,0.00999999999999,0.00999999999999,0.00999999999999,0.00999999999999,4508.01,1270.01,81.01,43.01,0.01,0.01,0.01,0.00999999999999,0.00999999999999,0.01,0.01,0.01,1956.01,0.01,71.01,0.00999999999999,0.01,0.01,0.01,0.01,0.01,0.01,758.01,0.01,0.01,0.01,0.01,279.01,0.00999999999999,0.01,210.01,0.01,0.01,0.00999999999999,0.00999999999999,0.00999999999999,0.00999999999999,0.01,0.00999999999999,0.01,0.01,0.01,0.01,0.00999999999999,0.01,0.00999999999999,0.01,16.01,0.01,0.01,0.01,30.01,0.00999999999999,0.00999999999999,0.0100000000002,68.01,0.01,0.01,0.01,0.01,613.01,582.01,0.01,0.01,42.01,0.01,0.01
1253669,0.01,0.00999999999999,0.01,0.01,0.01,149.01,211.01,0.01,53.01,14476.01,1100.01,114.01,0.00999999999999,861.01,0.01,0.01,0.01,82.01,0.01,0.01,0.01,0.00999999999999,0.00999999999999,0.01,0.0100000000002,0.0100000000002,0.01,33.01,0.00999999999999,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00999999999999,0.01,0.01,0.01,0.01,0.00999999999999,14.01,1060.01,0.00999999999999,0.01,919.01,0.01,0.01,0.00999999999999,0.01,0.00999999999999,0.00999999999999,0.01,0.01,0.01,0.00999999999999,0.01,87.01,0.00999999999999,0.01,0.01,0.00999999999999,0.01,75.01,0.00999999999999,14671.01,1628.01,0.01,0.01,0.01,0.00999999999999,0.01,0.01,186.01,0.01,112.01,0.01,0.01,0.00999999999999
8687750,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00999999999999,0.01,478.01,0.01,0.01,12.01,0.00999999999999,2305.01,0.01,14587.01,75260.01,0.01,0.00999999999999,0.00999999999999,438.01,0.01,0.00999999999999,0.01,0.01,0.010000000002,0.00999999999999,0.00999999999999,575.01,2805.01,0.01,70.01,0.01,0.00999999999999,0.01,0.0100000000002,0.01,263.01,0.00999999999999,0.00999999999999,0.0100000000002,1936.01,0.01,0.01,385.01,0.01,7287.01,0.00999999999999,0.01,0.010000000002,0.00999999999999,114.01,0.01,221.01,945.01,6716.01,8346.01,1502.01,0.01,158.01,893.01,742.01,468.01,1831.01,0.00999999999999,0.01,2683.01,0.01,930.01,0.0100000000002,0.00999999999999,0.01,0.0100000000002,704.01,1663.01,0.00999999999999,0.01,0.01,0.00999999999999
8559970,0.01,0.00999999999999,85.01,0.01,115.01,0.00999999999999,0.01,0.01,0.01,558.01,0.01,115.01,0.00999999999999,1102.01,1662.01,0.01,702.01,59.01,0.01,0.01,2.01,0.01,0.01,111.01,0.00999999999999,0.00999999999999,0.00999999999999,0.01,0.01,1797.01,1699.01,0.00999999999999,0.01,1657.01,0.01,0.01,7860.01,67.01,228.01,736.01,0.01,3896.01,223.01,20.01,0.00999999999999,10299.01,0.00999999999999,5612.01,44.01,0.00999999999999,0.01,0.0100000000002,70.01,0.01,68.01,0.00999999999999,692.01,950.01,4283.01,0.0100000000002,0.00999999999999,1803.01,303.01,58.01,8104.01,793.01,0.00999999999999,4044.01,0.01,609.01,0.01,0.00999999999999,0.00999999999999,6.01,366.01,1.01,0.00999999999999,0.01,0.01,0.01
1271587,396.01,0.00999999999999,0.00999999999999,0.01,0.01,0.01,194.01,0.01,181.01,8773.01,251.01,952.01,0.00999999999999,2165.01,645.01,100.01,2171.01,0.01,0.01,0.00999999999999,0.01,0.01,501.01,0.00999999999999,0.00999999999999,0.00999999999999,0.01,69.01,0.00999999999999,1729.01,320.01,0.01,0.00999999999999,222.01,89.01,0.01,484.01,18.01,0.01,0.01,0.01,2198.01,161.01,0.01,0.00999999999999,780.01,358.01,1413.01,0.00999999999999,0.00999999999999,149.01,78.01,22.01,0.01,0.00999999999999,0.00999999999999,0.01,0.01,1759.01,0.00999999999999,702.01,0.01,219.01,457.01,665.01,0.00999999999999,969.01,4884.01,0.01,0.00999999999999,0.00999999999999,0.01,54.01,13205.01,63.01,0.01,0.00999999999999,0.00999999999999,0.01,17.01
7119613,138.01,0.00999999999999,0.01,0.01,0.01,0.00999999999999,0.00999999999999,0.01,666.01,7381.01,0.01,699.01,0.00999999999999,454.01,123.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00999999999999,0.01,0.00999999999999,0.00999999999999,0.01,10.01,0.00999999999999,0.01,0.01,653.01,0.00999999999999,0.01,0.01,410.01,0.00999999999999,0.00999999999999,0.01,0.01,71.01,0.01,0.00999999999999,47.01,1.01,0.00999999999999,1134.01,61.01,287.01,0.01,0.00999999999999,0.00999999999999,2406.01,0.00999999999999,108.01,0.01,0.00999999999999,0.01,0.01,2783.01,157.01,8.01,0.01,99.01,12.01,175.01,0.00999999999999,94.01,7975.01,0.01,0.00999999999999,466.01,0.00999999999999,0.0100000000002,8561.01,0.01,0.00999999999999,0.00999999999999,0.00999999999999,1.01,0.01
1493750,903.01,0.00999999999999,965.01,661.01,0.00999999999999,0.01,259.01,0.01,1383.01,1868.01,162.01,6648.01,206.01,5606.01,4506.01,0.01,0.0100000000002,137.01,0.00999999999999,0.01,1851.01,240.01,0.01,0.01,0.01,0.00999999999999,0.01,71.01,1550.01,351.01,52.01,0.00999999999999,0.01,0.00999999999999,530.01,0.01,111.01,0.01,0.01,966.01,0.01,147.01,0.01,0.01,0.00999999999999,105.01,781.01,290.01,0.00999999999999,157.01,0.01,0.01,29.01,222.01,0.00999999999999,0.01,0.00999999999999,0.00999999999999,1426.01,0.00999999999999,0.00999999999999,0.01,0.00999999999999,0.00999999999999,1376.01,908.01,396.01,1348.01,85.01,0.01,0.00999999999999,0.01,0.01,222.01,88.01,0.01,102.01,0.00999999999999,0.01,0.00999999999999
7123177,0.01,0.00999999999999,0.00999999999999,0.01,0.00999999999999,110.01,376.01,0.01,471.01,17691.01,957.01,751.01,0.01,1643.01,0.00999999999999,0.00999999999999,0.01,0.00999999999999,0.01,0.00999999999999,0.01,108.01,341.01,0.00999999999999,0.01,0.01,0.01,0.00999999999999,119.01,3408.01,602.01,0.01,0.00999999999999,0.01,0.01,0.00999999999999,0.01,33.01,0.00999999999999,0.01,0.00999999999999,114.01,0.00999999999999,1319.01,176.01,120.01,976.01,1269.01,0.00999999999999,0.00999999999999,0.01,218.01,0.01,0.01,5.01,0.01,364.01,46.01,4917.01,0.00999999999999,100.01,0.00999999999999,0.00999999999999,0.00999999999999,277.01,0.00999999999999,29047.01,8067.01,0.00999999999999,0.01,0.00999999999999,0.01,37.01,0.00999999999999,241.01,266.01,178.01,0.01,0.01,0.00999999999999
8977326,0.01,0.00999999999999,125.01,643.01,0.01,0.01,0.01,62.01,0.01,0.01,0.01,712.01,23.01,0.0100000000002,12656.01,0.01,50.01,62.01,0.01,0.00999999999999,88.01,388.01,68.01,97.01,0.01,0.01,0.01,0.00999999999999,8119.01,0.0100000000002,0.0100000000002,0.00999999999999,0.01,0.01,0.01,0.01,984.01,0.00999999999999,15.01,1816.01,0.01,6.01,66.01,0.00999999999999,0.01,0.00999999999999,0.00999999999999,481.01,9.01,0.00999999999999,0.01,0.00999999999999,20.01,0.01,0.01,0.00999999999999,0.01,0.00999999999999,0.01,1981.01,0.01,0.00999999999999,1467.01,0.00999999999999,4530.01,0.01,0.01,0.0100000000002,107.01,100.01,0.01,0.01,0.01,0.01,140.01,192.01,0.00999999999999,0.00999999999999,0.01,0.01
5891849,0.01,0.01,59.01,0.01,48.01,0.01,0.01,64.01,0.01,1074.01,0.01,0.01,0.01,21.01,0.00999999999999,0.01,391.01,0.01,0.01,0.01,0.01,148.01,51.01,25.01,0.01,0.01,199.01,0.01,0.01,0.01,1969.01,0.00999999999999,0.01,0.00999999999999,0.01,0.01,0.00999999999999,0.01,0.01,520.01,0.01,183.01,0.01,0.01,0.00999999999999,0.00999999999999,0.00999999999999,1484.01,1.01,0.00999999999999,0.00999999999999,0.00999999999999,1245.01,0.00999999999999,0.00999999999999,0.01,0.00999999999999,0.00999999999999,1339.01,0.00999999999999,0.00999999999999,0.00999999999999,0.01,0.01,1045.01,653.01,0.01,2073.01,23.01,0.01,0.01,0.01,0.01,1812.01,577.01,0.00999999999999,0.01,0.01,0.01,0.01
8427860,720.01,0.01,0.01,18.01,0.01,0.01,0.00999999999999,137.01,60.01,11274.01,463.01,597.01,0.00999999999999,0.00999999999999,0.0100000000002,0.0100000000002,1316.01,0.01,0.01,0.01,0.01,0.00999999999999,0.00999999999999,3.01,0.01,236.01,0.01,400.01,0.00999999999999,390.01,0.00999999999999,0.01,0.01,0.01,0.01,786.01,303.01,0.01,0.00999999999999,0.01,0.01,15052.01,1.01,3529.01,0.00999999999999,77.01,564.01,688.01,0.01,0.00999999999999,0.00999999999999,0.0100000000002,0.00999999999999,0.01,0.00999999999999,0.01,374.01,59.01,1026.01,0.01,0.00999999999999,0.00999999999999,0.01,0.01,249.01,0.01,2.01,2271.01,179.01,2.01,1379.01,0.00999999999999,0.00999999999999,0.0100000000002,1363.01,0.00999999999999,105.01,2711.01,0.01,0.01
7703586,0.01,36.01,340.01,0.00999999999999,0.00999999999999,0.01,0.01,636.01,290.01,0.0100000000002,0.01,348.01,0.00999999999999,0.00999999999999,0.00999999999999,0.01,0.0100000000002,189.01,0.01,199.01,68.01,0.01,0.01,0.01,31.01,0.01,0.00999999999999,0.01,0.00999999999999,8896.01,0.01,0.01,1083.01,11886.01,936.01,9.01,0.01,0.01,0.01,0.01,600.01,0.01,182.01,0.01,180.01,1478.01,66.01,2515.01,2192.01,15.01,0.0100000000002,203.01,110.01,0.01,10.01,0.00999999999999,0.01,0.00999999999999,13310.01,212.01,0.01,0.00999999999999,361.01,3864.01,720.01,5354.01,0.01,8310.01,0.00999999999999,0.0100000000002,0.00999999999999,0.00999999999999,0.0100000000002,0.01,828.01,20.01,374.01,0.01,0.01,0.00999999999999
11627390,0.01,1.01,13.01,0.01,0.01,0.00999999999999,179.01,222.01,0.00999999999999,516.01,1.01,0.00999999999999,0.00999999999999,296.01,0.00999999999999,0.00999999999999,2746.01,0.00999999999999,45828.01,340.01,237.01,0.01,165.01,13495.01,27.01,0.01,0.01,0.00999999999999,0.01,14874.01,3954.01,4064.01,1579.01,3144.01,3549.01,0.00999999999999,0.0100000000002,2197.01,505.01,1121.01,465.01,0.01,3735.01,0.00999999999999,0.01,0.0100000000002,0.01,0.01,517.01,0.00999999999999,0.0100000000002,0.0100000000002,1677.01,0.01,2770.01,0.01,11.01,0.01,103.01,1412.01,0.00999999999999,121.01,217.01,617.01,0.01,4828.01,0.01,0.01,0.01,0.00999999999999,0.00999999999999,0.00999999999999,0.01,0.00999999999999,1024.01,1437.01,281.01,0.01,0.01,0.01
11259639,0.00999999999999,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00999999999999,0.01,0.00999999999999,202.01,0.01,0.01,0.00999999999999,0.01,1878.01,0.01,0.01,0.01,0.01,0.00999999999999,7027.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1152.01,99.01,0.01,0.01,3604.01,0.00999999999999,0.00999999999999,0.01,0.01,635.01,0.01,0.01,450.01,0.01,1479.01,150.01,0.01,195.01,0.01,0.00999999999999,0.01,0.00999999999999,59.01,3.01,1.01,0.01,0.01,0.00999999999999,529.01,0.00999999999999,0.01,0.01,89.01,0.01,332.01,0.00999999999999,0.0100000000002,2112.01,0.01,0.01,350.01,0.00999999999999,0.01,0.01,671.01,0.01,407.01,0.01,0.01,0.01
1988056,0.01,0.01,44.01,0.00999999999999,0.01,0.01,0.01,0.01,527.01,328.01,0.01,0.00999999999999,0.01,387.01,6983.01,0.01,848.01,0.01,0.00999999999999,2.01,0.01,0.00999999999999,0.01,0.00999999999999,0.01,0.00999999999999,22.01,0.01,10403.01,142.01,343.01,0.01,0.01,0.01,0.01,0.00999999999999,116.01,0.01,0.01,3466.01,0.01,0.01,0.00999999999999,34.01,0.01,0.01,1123.01,389.01,0.00999999999999,0.00999999999999,0.01,0.01,0.01,197.01,0.00999999999999,0.01,0.00999999999999,0.00999999999999,212.01,0.0100000000002,0.00999999999999,0.01,0.00999999999999,0.01,1469.01,192.01,0.01,0.01,16.01,0.01,0.01,0.01,0.01,0.00999999999999,120.01,0.00999999999999,0.01,0.01,0.01,0.01
8599765,0.01,0.01,0.01,0.01,0.01,0.00999999999999,0.01,0.01,0.01,0.01,0.01,4279.01,0.00999999999999,0.01,1439.01,0.01,1695.01,0.01,0.01,0.01,0.01,0.00999999999999,0.01,0.01,0.01,0.01,0.01,0.01,40.01,331.01,172.01,0.00999999999999,0.01,403.01,0.00999999999999,0.01,2518.01,0.00999999999999,73.01,439.01,0.01,0.01,0.00999999999999,0.00999999999999,537.01,674.01,0.00999999999999,865.01,0.01,62.01,0.01,0.01,0.00999999999999,0.01,0.01,0.01,0.00999999999999,64.01,499.01,0.00999999999999,0.01,0.00999999999999,0.00999999999999,0.01,2036.01,0.01,0.01,678.01,0.01,58.01,0.01,0.01,0.01,0.01,0.00999999999999,0.00999999999999,8778.01,0.01,0.01,0.00999999999999
8642109,3.01,0.01,0.01,0.01,0.01,0.01,0.00999999999999,0.01,0.01,6203.01,0.01,347.01,0.00999999999999,0.01,2164.01,0.01,5105.01,0.00999999999999,0.01,0.01,0.01,0.01,0.01,0.00999999999999,0.01,0.01,0.00999999999999,0.01,0.00999999999999,0.01,438.01,0.01,0.01,0.01,0.01,0.01,5380.01,0.01,0.01,0.00999999999999,0.01,0.01,0.00999999999999,55.01,256.01,27070.01,0.00999999999999,2704.01,0.00999999999999,0.00999999999999,0.00999999999999,0.00999999999999,0.01,0.01,403.01,0.00999999999999,825.01,819.01,662.01,0.00999999999999,0.00999999999999,848.01,0.00999999999999,0.01,626.01,0.00999999999999,0.01,1912.01,0.01,0.01,0.01,0.01,0.00999999999999,402.01,0.00999999999999,147.01,963.01,0.01,0.01,0.00999999999999
11542380,0.00999999999999,0.00999999999999,0.01,181.01,0.01,22.01,0.01,188.01,286.01,0.01,0.01,206.01,0.00999999999999,0.01,3260.01,0.01,746.01,126.01,0.01,0.01,226.01,1920.01,345.01,119.01,0.01,0.01,0.00999999999999,0.01,321.01,93.01,30.01,0.00999999999999,0.01,0.01,0.01,0.01,293.01,0.01,0.01,1258.01,31.01,0.01,0.00999999999999,0.00999999999999,0.00999999999999,111.01,0.01,214.01,0.00999999999999,0.00999999999999,0.01,40.01,149.01,68.01,0.00999999999999,0.01,0.00999999999999,0.01,158.01,168.01,0.01,0.00999999999999,2916.01,0.01,2397.01,0.01,0.01,0.00999999999999,112.01,0.01,0.01,0.01,0.01,0.01,234.01,0.01,74.01,0.00999999999999,0.01,0.00999999999999
372104,0.01,0.01,152.01,0.01,59.01,0.01,0.00999999999999,0.01,0.01,0.00999999999999,0.01,173.01,0.01,0.01,988.01,0.01,1006.01,153.01,0.01,0.00999999999999,0.01,0.00999999999999,0.00999999999999,172.01,0.01,0.00999999999999,0.01,0.01,0.01,216.01,3044.01,0.01,0.01,0.01,0.01,0.01,435.01,0.0100000000002,0.01,792.01,0.01,0.01,1658.01,0.01,168.01,373.01,0.01,3464.01,0.00999999999999,0.01,1.01,0.01,23288.01,0.01,222.01,68.01,464.01,431.01,3505.01,0.01,0.00999999999999,1103.01,1472.01,87.01,2489.01,1232.01,0.01,4475.01,42.01,0.00999999999999,0.01,0.01,0.01,0.00999999999999,0.01,0.00999999999999,0.01,0.01,0.01,148.01
8637315,0.00999999999999,0.00999999999999,0.01,0.01,0.01,0.01,0.00999999999999,0.01,0.01,0.0100000000002,0.01,0.00999999999999,0.01,0.01,1300.01,0.01,3973.01,0.01,0.01,0.01,0.01,3.01,0.01,0.0100000000002,0.00999999999999,0.00999999999999,4.01,0.01,0.01,0.0100000000002,2200.01,0.01,0.01,0.00999999999999,0.01,0.01,721.01,44.01,0.00999999999999,0.00999999999999,0.00999999999999,0.01,1439.01,0.01,0.01,544.01,0.01,3998.01,0.01,0.00999999999999,0.00999999999999,0.01,682.01,0.01,523.01,0.00999999999999,1767.01,2188.01,770.01,297.01,11080.01,2000.01,149.01,0.01,1435.01,0.01,0.00999999999999,1170.01,0.01,0.01,0.01,0.00999999999999,0.00999999999999,0.00999999999999,0.00999999999999,0.00999999999999,0.00999999999999,0.01,0.01,96.01
11561066,0.00999999999999,0.01,0.00999999999999,0.01,0.01,0.01,0.01,124.01,524.01,3225.01,0.01,95.01,0.01,4.01,0.01,0.01,0.01,0.01,38.01,35.01,0.01,0.01,489.01,381.01,0.01,0.00999999999999,0.01,0.01,0.01,134.01,223.01,0.00999999999999,0.01,0.01,0.00999999999999,0.01,0.01,0.00999999999999,0.01,0.00999999999999,0.01,505.01,0.00999999999999,0.00999999999999,0.00999999999999,0.01,147.01,249.01,0.01,0.01,0.01,228.01,248.01,0.01,27.01,0.01,40.01,0.00999999999999,765.01,174.01,0.01,0.00999999999999,154.01,0.00999999999999,441.01,0.00999999999999,0.00999999999999,3630.01,0.01,0.01,135.01,0.01,0.01,5210.01,182.01,0.00999999999999,107.01,152.01,0.01,87.01
8586070,0.01,0.01,0.01,0.01,0.01,0.01,5.01,0.01,0.01,0.0100000000002,0.01,0.01,0.01,0.01,0.01,0.01,1110.01,3421.01,69928.01,53.01,37.01,0.01,234.01,21438.01,0.01,0.01,135.01,0.01,1.01,1472.01,22702.01,43.01,517.01,0.01,543.01,0.00999999999999,0.0100000000002,3109.01,107.01,0.01,528.01,0.00999999999999,16261.01,0.01,0.01,497.01,0.01,0.0100000000002,0.00999999999999,1.01,0.01,0.00999999999999,738.01,0.01,6134.01,0.00999999999999,1432.01,0.0100000000002,638.01,0.00999999999999,3.01,211.01,864.01,0.00999999999999,0.01,1619.01,0.01,7807.01,0.01,0.01,0.01,0.01,0.00999999999999,3.01,446.01,0.0100000000002,134.01,0.01,0.01,0.0100000000002
1499991,2363.01,139.01,60.01,304.01,0.01,0.01,865.01,0.01,12716.01,424.01,244.01,1236.01,684.01,0.00999999999999,3589.01,0.01,1235.01,533.01,0.01,55.01,1200.01,0.0100000000002,0.01,0.01,0.00999999999999,374.01,0.01,148.01,0.01,0.01,0.0100000000002,0.01,39.01,80.01,509.01,132671.01,0.01,0.0100000000002,0.01,0.00999999999999,324.01,0.00999999999999,0.01,0.0100000000002,120.01,0.00999999999999,0.0100000000002,0.00999999999999,4.01,0.00999999999999,0.01,142.01,0.00999999999999,242.01,0.01,0.00999999999999,0.00999999999999,0.01,154.01,0.01,0.01,0.01,80.01,0.00999999999999,27.01,0.01,0.00999999999999,1094.01,301.01,0.00999999999999,349.01,0.00999999999999,0.01,0.01,1319.01,0.01,33.01,652.01,0.00999999999999,0.00999999999999
11679631,0.01,104.01,653.01,0.01,101.01,0.01,0.01,83.01,5.01,0.01,0.01,0.01,0.01,323.01,2066.01,0.00999999999999,689.01,0.01,0.01,0.01,0.01,1035.01,0.01,487.01,0.00999999999999,0.01,0.01,0.01,67.01,0.00999999999999,1319.01,0.01,140.01,0.00999999999999,0.00999999999999,0.01,326.01,152.01,0.01,1263.01,0.01,0.01,379.01,0.00999999999999,65.01,431.01,1.01,3727.01,0.01,0.00999999999999,0.01,0.00999999999999,250.01,0.01,69.01,0.00999999999999,0.01,127.01,4385.01,411.01,135.01,283.01,543.01,0.00999999999999,4150.01,908.01,0.01,3207.01,0.00999999999999,0.00999999999999,0.01,0.01,0.00999999999999,0.01,141.01,0.00999999999999,0.01,0.01,0.01,37.01
9733144,0.01,0.00999999999999,0.01,0.01,0.01,0.01,0.00999999999999,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00999999999999,0.01,898.01,0.01,0.00999999999999,0.01,0.01,36.01,0.00999999999999,0.00999999999999,0.01,0.01,0.00999999999999,0.01,0.00999999999999,0.0100000000002,2498.01,0.01,0.01,0.01,0.01,0.01,1.01,445.01,0.00999999999999,0.00999999999999,0.00999999999999,0.01,5574.01,0.01,0.01,73.01,0.01,4449.01,0.01,0.01,0.01,0.00999999999999,0.0100000000002,0.01,230.01,0.01,248.01,17.01,7356.01,0.00999999999999,1.01,0.00999999999999,22.01,12.01,351.01,0.01,0.01,4582.01,0.01,0.00999999999999,0.01,0.01,0.00999999999999,0.01,153.01,0.01,0.01,0.01,0.01,0.00999999999999
IA685,7546.01,0.01,0.01,642.01,0.01,0.01,68.01,0.00999999999999,8653.01,5991.01,0.01,186.01,18.01,0.00999999999999,917.01,0.01,0.0100000000002,0.01,0.01,0.01,1.01,0.00999999999999,28.01,0.01,0.00999999999999,0.00999999999999,0.00999999999999,0.00999999999999,45.01,588.01,0.00999999999999,0.00999999999999,0.01,0.00999999999999,242.01,0.01,0.00999999999999,0.00999999999999,0.00999999999999,0.00999999999999,0.01,0.00999999999999,0.00999999999999,125.01,0.01,0.00999999999999,107.01,169.01,0.01,529.01,0.00999999999999,59.01,50.01,0.0100000000002,0.01,0.01,0.00999999999999,0.01,3633.01,0.01,0.01,0.01,0.00999999999999,0.01,113.01,508.01,0.01,2917.01,644.01,0.00999999999999,234.01,0.00999999999999,0.01,0.00999999999999,510.01,0.01,0.00999999999999,107.01,0.01,79.01
